date	hours	sales	transactions	items
2013-08-16	22	52.529999999999994	2	7
2013-08-17	8	241.80999999999997	4	32
2013-08-17	9	4543.090000000003	105	1130
2013-08-17	10	6244.410000000005	137	1535
2013-08-17	11	8020.619999999951	157	1951
2013-08-17	12	6974.899999999987	156	1751
2013-08-17	13	8007.069999999954	163	1955
2013-08-17	14	6797.329999999997	139	1611
2013-08-17	15	6862.110000000002	170	1716
2013-08-17	16	6780.270000000002	149	1661
2013-08-17	17	6377.330000000004	156	1579
2013-08-17	18	4617.010000000005	124	1185
2013-08-17	19	4181.780000000003	126	1055
2013-08-17	20	4696.960000000003	110	1092
2013-08-17	21	408.91999999999996	7	92
2013-08-18	9	3633.000000000003	97	956
2013-08-18	10	5237.9200000000055	114	1255
2013-08-18	11	6931.77999999999	142	1763
2013-08-18	12	7715.089999999975	162	1876
2013-08-18	13	7582.189999999986	159	1908
2013-08-18	14	6537.950000000027	166	1648
2013-08-18	15	8022.129999999965	153	1956
2013-08-18	16	7452.979999999983	194	2004
2013-08-18	17	7515.3299999999745	178	1904
2013-08-18	18	7012.129999999991	184	1942
2013-08-18	19	5839.110000000005	157	1577
2013-08-18	20	4850.430000000004	120	1289
2013-08-18	21	372.6699999999999	7	90
2013-08-19	7	162.51999999999998	3	28
2013-08-19	8	10.0	1	2
2013-08-19	9	3339.4000000000024	63	822
2013-08-19	10	2788.970000000001	82	679
2013-08-19	11	4319.400000000003	114	1090
2013-08-19	12	6683.069999999968	179	1739
2013-08-19	13	5239.920000000004	139	1354
2013-08-19	14	5460.850000000009	139	1494
2013-08-19	15	5677.700000000006	133	1430
2013-08-19	16	5999.840000000006	155	1604
2013-08-19	17	6206.380000000002	163	1590
2013-08-19	18	7196.929999999989	207	1941
2013-08-19	19	5838.520000000007	162	1624
2013-08-19	20	6172.790000000006	141	1673
2013-08-19	21	3527.0300000000034	99	921
2013-08-19	22	137.56	2	33
2013-08-20	7	146.42000000000002	3	28
2013-08-20	9	2601.340000000001	70	522
2013-08-20	10	3767.7400000000016	94	894
2013-08-20	11	5350.9200000000055	123	1304
2013-08-20	12	5097.380000000006	145	1312
2013-08-20	13	4100.4500000000035	136	1076
2013-08-20	14	5119.4100000000035	132	1352
2013-08-20	15	4909.390000000004	127	1199
2013-08-20	16	5318.030000000006	132	1360
2013-08-20	17	7157.689999999986	170	1887
2013-08-20	18	5780.680000000006	174	1479
2013-08-20	19	6398.0300000000025	172	1562
2013-08-20	20	5421.030000000004	148	1449
2013-08-20	21	3646.609999999746	89	947
2013-08-20	22	70.61000000000001	1	20
2013-08-21	7	162.96000000000004	3	29
2013-08-21	8	4.23	1	2
2013-08-21	9	1459.6900000000005	64	395
2013-08-21	10	3111.350000000003	82	808
2013-08-21	11	4015.9100000000044	115	1060
2013-08-21	12	4746.890000000003	139	1268
2013-08-21	13	4153.090000000002	133	1059
2013-08-21	14	6329.280000000002	129	1471
2013-08-21	15	5955.260000000006	132	1540
2013-08-21	16	4479.310000000003	136	1147
2013-08-21	17	4433.550000000003	149	1134
2013-08-21	18	5360.260000000008	141	1419
2013-08-21	19	4852.760000000005	140	1281
2013-08-21	20	3431.7400000000034	122	979
2013-08-21	21	3500.9700000000057	93	948
2013-08-21	22	64.79	3	20
2013-08-22	8	169.05	3	31
2013-08-22	9	2111.1600000000017	64	551
2013-08-22	10	2843.850000000002	85	682
2013-08-22	11	4745.930000000004	131	1207
2013-08-22	12	5094.190000000004	155	1346
2013-08-22	13	5298.430000000004	136	1274
2013-08-22	14	4679.980000000007	127	1243
2013-08-22	15	4457.240000000003	109	1070
2013-08-22	16	5267.820000000004	135	1371
2013-08-22	17	5172.940000000008	125	1172
2013-08-22	18	4856.800000000003	146	1328
2013-08-22	19	5393.220000000006	139	1260
2013-08-22	20	2979.970000000002	111	798
2013-08-22	21	3548.0800000000027	97	987
2013-08-22	22	20.47	1	10
2013-08-23	8	251.95999999999998	6	36
2013-08-23	9	3021.370000000003	78	765
2013-08-23	10	3331.580000000002	82	858
2013-08-23	11	6196.930000000008	140	1415
2013-08-23	12	6129.820000000002	159	1508
2013-08-23	13	6313.630000000008	142	1460
2013-08-23	14	4557.810000000005	134	1145
2013-08-23	15	6206.350000000008	136	1544
2013-08-23	16	6076.260000000006	132	1553
2013-08-23	17	6169.099999999997	160	1565
2013-08-23	18	6777.179999999986	171	1664
2013-08-23	19	4996.470000000006	132	1359
2013-08-23	20	4677.030000000004	127	1236
2013-08-23	21	3192.970000000001	71	828
2013-08-23	22	220.19	5	65
2013-08-24	7	247.28	3	31
2013-08-24	9	4126.170000000002	91	1047
2013-08-24	10	6110.410000000005	142	1555
2013-08-24	11	5566.080000000005	138	1352
2013-08-24	12	6528.600000000004	172	1657
2013-08-24	13	8080.299999999958	195	1936
2013-08-24	14	7229.899999999998	180	1806
2013-08-24	15	6614.020000000006	162	1653
2013-08-24	16	6716.920000000003	161	1684
2013-08-24	17	5297.110000000005	129	1304
2013-08-24	18	4745.680000000006	117	1194
2013-08-24	19	5425.880000000005	135	1330
2013-08-24	20	4026.7400000000034	99	1033
2013-08-24	21	353.3599999999999	12	97
2013-08-25	8	242.8	3	30
2013-08-25	9	4074.6100000000024	109	1052
2013-08-25	10	5034.320000000006	115	1251
2013-08-25	11	9230.639999999921	159	2277
2013-08-25	12	8363.219999999945	184	2154
2013-08-25	13	7658.489999999985	164	2037
2013-08-25	14	6852.979999999998	161	1770
2013-08-25	15	6779.479999999994	150	1696
2013-08-25	16	7029.709999999981	150	1833
2013-08-25	17	7265.279999999981	159	1875
2013-08-25	18	6059.300000000008	176	1734
2013-08-25	19	5742.240000000009	146	1516
2013-08-25	20	4832.480000000006	118	1252
2013-08-25	21	503.19000000000005	10	109
2013-08-26	8	186.75000000000003	3	32
2013-08-26	9	3321.550000000002	78	887
2013-08-26	10	3759.6800000000026	91	924
2013-08-26	11	6042.530000000007	151	1534
2013-08-26	12	6355.760000000004	154	1598
2013-08-26	13	5885.760000000003	134	1404
2013-08-26	14	5204.620000000005	135	1261
2013-08-26	15	5512.640000000004	136	1326
2013-08-26	16	5167.390000000007	140	1421
2013-08-26	17	5614.3700000000035	151	1379
2013-08-26	18	5382.480000000006	145	1504
2013-08-26	19	5693.950000000007	175	1594
2013-08-26	20	5120.140000000004	161	1429
2013-08-26	21	3144.750000000002	94	918
2013-08-26	22	167.17000000000002	5	42
2013-08-27	7	163.0	3	29
2013-08-27	8	7.17	1	3
2013-08-27	9	1782.3300000000006	81	500
2013-08-27	10	3221.7300000000023	95	867
2013-08-27	11	4242.250000000004	119	1134
2013-08-27	12	4615.860000000003	124	1258
2013-08-27	13	4485.290000000004	131	1175
2013-08-27	14	5514.490000000006	134	1307
2013-08-27	15	3238.130000000002	108	956
2013-08-27	16	4430.590000000006	107	1146
2013-08-27	17	4676.400000000002	134	1135
2013-08-27	18	5145.540000000006	152	1384
2013-08-27	19	4745.890000000005	157	1261
2013-08-27	20	3669.220000000004	132	1055
2013-08-27	21	1910.7300000000007	70	534
2013-08-27	22	51.510000000000005	1	18
2013-08-28	7	173.29000000000002	3	30
2013-08-28	8	22.689999999999998	1	5
2013-08-28	9	1333.2900000000004	59	359
2013-08-28	10	2975.6300000000033	94	807
2013-08-28	11	4150.340000000004	115	1020
2013-08-28	12	4833.740000000007	148	1256
2013-08-28	13	5299.190000000008	145	1277
2013-08-28	14	4323.2500000000055	102	1032
2013-08-28	15	4328.050000000005	120	1122
2013-08-28	16	4657.590000000005	134	1206
2013-08-28	17	4774.190000000007	143	1326
2013-08-28	18	5065.800000000007	135	1269
2013-08-28	19	4551.730000000003	143	1113
2013-08-28	20	5350.5000000000055	126	1363
2013-08-28	21	3904.600000000005	92	912
2013-08-28	22	140.26	4	45
2013-08-29	6	55.16	1	5
2013-08-29	7	118.63000000000001	3	25
2013-08-29	8	0.0	2	4
2013-08-29	9	1741.010000000001	57	437
2013-08-29	10	3773.0700000000033	104	902
2013-08-29	11	4175.950000000004	124	1046
2013-08-29	12	4717.980000000005	138	1181
2013-08-29	13	4828.230000000008	126	1141
2013-08-29	14	4420.610000000005	113	1098
2013-08-29	15	4744.030000000004	123	1091
2013-08-29	16	5846.290000000003	131	1342
2013-08-29	17	5058.2000000000035	129	1145
2013-08-29	18	4891.0900000000065	161	1329
2013-08-29	19	5054.130000000004	122	1293
2013-08-29	20	3829.560000000002	115	1035
2013-08-29	21	3268.180000000002	84	872
2013-08-29	22	48.650000000000006	4	30
2013-08-30	7	195.24	3	29
2013-08-30	9	2253.2400000000007	81	550
2013-08-30	10	3638.6200000000053	96	962
2013-08-30	11	6348.300000000002	119	1468
2013-08-30	12	5997.710000000008	154	1330
2013-08-30	13	6099.700000000005	145	1495
2013-08-30	14	6502.710000000005	151	1643
2013-08-30	15	6773.960000000003	164	1649
2013-08-30	16	5774.409999999999	138	1261
2013-08-30	17	4994.170000000004	136	1252
2013-08-30	18	5351.210000000004	156	1380
2013-08-30	19	4356.720000000007	121	1138
2013-08-30	20	3748.7100000000046	110	975
2013-08-30	21	2935.9600000000023	73	764
2013-08-30	22	68.28999999999999	4	24
2013-08-31	8	3.1500000000000004	1	3
2013-08-31	9	4119.220000000004	104	996
2013-08-31	10	6342.350000000009	154	1499
2013-08-31	11	8240.189999999951	169	1909
2013-08-31	12	8412.139999999941	178	2066
2013-08-31	13	9099.389999999914	191	2264
2013-08-31	14	6839.030000000004	154	1683
2013-08-31	15	7831.279999999956	177	1946
2013-08-31	16	7120.499999999979	153	1791
2013-08-31	17	5812.560000000006	143	1400
2013-08-31	18	6473.120000000006	127	1530
2013-08-31	19	4224.530000000002	121	1138
2013-08-31	20	4043.4100000000008	81	917
2013-08-31	21	81.21000000000001	2	34
2013-09-01	7	152.75	2	21
2013-09-01	8	164.63	2	16
2013-09-01	9	3829.1700000000055	93	959
2013-09-01	10	6779.129999999999	147	1582
2013-09-01	11	6039.940000000005	143	1584
2013-09-01	12	9754.739999999882	171	2258
2013-09-01	13	6576.060000000008	155	1604
2013-09-01	14	6345.760000000002	138	1552
2013-09-01	15	6311.440000000007	151	1622
2013-09-01	16	7136.959999999988	165	1754
2013-09-01	17	5964.7500000000055	143	1513
2013-09-01	18	7058.849999999989	160	1766
2013-09-01	19	4666.440000000003	116	1153
2013-09-01	20	3821.550000000003	100	914
2013-09-01	21	428.6400000000001	6	95
2013-09-02	7	194.90999999999997	3	31
2013-09-02	9	3162.4500000000025	76	789
2013-09-02	10	4221.560000000003	111	1073
2013-09-02	11	6534.709999999999	137	1626
2013-09-02	12	7927.549999999953	171	2005
2013-09-02	13	7740.279999999965	141	1850
2013-09-02	14	7845.569999999974	178	2072
2013-09-02	15	8580.339999999951	182	2235
2013-09-02	16	7480.219999999987	168	1897
2013-09-02	17	6965.710000000005	175	1859
2013-09-02	18	6357.140000000003	156	1644
2013-09-02	19	4944.760000000008	146	1252
2013-09-02	20	4760.0900000000065	110	1213
2013-09-02	21	1517.5200000000007	36	359
2013-09-02	22	55.1	1	13
2013-09-03	6	68.85	1	5
2013-09-03	7	104.89999999999998	3	24
2013-09-03	9	1864.6200000000006	67	472
2013-09-03	10	3996.160000000001	94	1013
2013-09-03	11	4217.430000000006	116	1107
2013-09-03	12	4275.480000000005	127	1147
2013-09-03	13	7096.009999999986	152	1750
2013-09-03	14	5436.140000000006	146	1295
2013-09-03	15	5371.980000000008	134	1266
2013-09-03	16	6150.3800000000065	158	1577
2013-09-03	17	6671.499999999984	166	1671
2013-09-03	18	7183.579999999993	200	1934
2013-09-03	19	7747.289999999992	200	1945
2013-09-03	20	5370.160000000009	147	1379
2013-09-03	21	3656.4900000000043	91	951
2013-09-03	22	323.70000000000005	8	76
2013-09-04	8	12.95	1	3
2013-09-04	9	2169.3200000000006	73	530
2013-09-04	10	3285.9100000000008	86	798
2013-09-04	11	4920.370000000004	147	1267
2013-09-04	12	4678.7900000000045	142	1226
2013-09-04	13	4873.530000000004	136	1129
2013-09-04	14	6699.2800000000025	163	1658
2013-09-04	15	4655.770000000001	122	1075
2013-09-04	16	4495.510000000004	132	1171
2013-09-04	17	5153.879999999984	145	1340
2013-09-04	18	5692.560000000003	160	1556
2013-09-04	19	5510.870000000004	165	1487
2013-09-04	20	4611.850000000004	139	1195
2013-09-04	21	3773.6900000000014	85	948
2013-09-04	22	350.05	8	113
2013-09-05	7	179.29999999999998	3	32
2013-09-05	8	401.05000000000007	6	61
2013-09-05	9	2079.190000000001	65	554
2013-09-05	10	3210.9000000000033	91	845
2013-09-05	11	4491.310000000001	134	1096
2013-09-05	12	4496.890000000001	118	1146
2013-09-05	13	5737.950000000003	160	1387
2013-09-05	14	6494.450000000006	131	1510
2013-09-05	15	4567.810000000002	115	1147
2013-09-05	16	5606.2500000000055	152	1413
2013-09-05	17	4553.270000000003	128	1169
2013-09-05	18	4821.560000000004	146	1156
2013-09-05	19	4747.170000000003	150	1237
2013-09-05	20	4929.460000000004	130	1205
2013-09-05	21	2670.9600000000037	84	748
2013-09-05	22	110.79	2	37
2013-09-06	7	197.04	3	31
2013-09-06	8	2.48	1	2
2013-09-06	9	4007.0200000000023	103	931
2013-09-06	10	3604.6900000000014	94	892
2013-09-06	11	6171.440000000005	148	1461
2013-09-06	12	5429.120000000006	150	1322
2013-09-06	13	5981.790000000007	155	1391
2013-09-06	14	5602.230000000005	137	1243
2013-09-06	15	5637.860000000002	136	1321
2013-09-06	16	4622.840000000003	129	1201
2013-09-06	17	5805.860000000008	146	1478
2013-09-06	18	6614.629999999999	158	1592
2013-09-06	19	5701.420000000005	157	1381
2013-09-06	20	3910.020000000002	117	958
2013-09-06	21	2830.510000000001	68	696
2013-09-06	22	153.86999999999998	3	34
2013-09-07	7	219.82000000000002	3	30
2013-09-07	8	2.99	1	1
2013-09-07	9	4171.070000000002	112	985
2013-09-07	10	6195.850000000008	157	1606
2013-09-07	11	7997.579999999964	151	1847
2013-09-07	12	8627.069999999963	181	2031
2013-09-07	13	7552.679999999971	181	1866
2013-09-07	14	8636.079999999936	176	2093
2013-09-07	15	6519.640000000003	164	1667
2013-09-07	16	7872.94999999997	155	1986
2013-09-07	17	7056.29999999999	165	1873
2013-09-07	18	5547.420000000003	130	1345
2013-09-07	19	5156.400000000005	132	1329
2013-09-07	20	3886.0200000000023	97	958
2013-09-07	21	752.3500000000003	15	164
2013-09-08	8	210.44000000000003	5	30
2013-09-08	9	4754.200000000006	109	1106
2013-09-08	10	7123.329999999987	136	1717
2013-09-08	11	8257.139999999952	176	2115
2013-09-08	12	10093.889999999894	201	2405
2013-09-08	13	8259.439999999939	168	2128
2013-09-08	14	8852.299999999934	172	2241
2013-09-08	15	7581.139999999974	149	1809
2013-09-08	16	9628.139999999903	189	2331
2013-09-08	17	9517.449999999904	193	2488
2013-09-08	18	7116.209999999994	172	1873
2013-09-08	19	5928.240000000005	148	1643
2013-09-08	20	3531.900000000002	94	942
2013-09-08	21	87.43	6	27
2013-09-09	7	159.01	3	31
2013-09-09	9	2823.8900000000003	73	767
2013-09-09	10	4316.850000000007	94	1054
2013-09-09	11	4896.640000000007	116	1223
2013-09-09	12	6174.730000000001	152	1642
2013-09-09	13	5048.870000000003	154	1285
2013-09-09	14	3862.3300000000036	110	949
2013-09-09	15	5488.090000000006	131	1296
2013-09-09	16	4696.840000000004	123	1166
2013-09-09	17	5388.170000000002	140	1351
2013-09-09	18	4725.2400000000025	147	1256
2013-09-09	19	6525.329999999988	178	1740
2013-09-09	20	5625.040000000006	149	1438
2013-09-09	21	4911.370000000003	105	1222
2013-09-09	22	152.40999999999997	4	55
2013-09-10	7	149.74	3	29
2013-09-10	9	1545.2800000000002	59	409
2013-09-10	10	3289.020000000003	83	803
2013-09-10	11	4392.910000000003	125	1129
2013-09-10	12	5061.880000000003	148	1293
2013-09-10	13	4350.310000000004	116	1105
2013-09-10	14	6087.210000000005	141	1515
2013-09-10	15	5472.560000000005	132	1342
2013-09-10	16	4013.180000000004	120	1094
2013-09-10	17	4573.830000000006	140	1219
2013-09-10	18	4733.310000000004	145	1258
2013-09-10	19	4723.550000000002	138	1282
2013-09-10	20	3833.140000000002	119	1015
2013-09-10	21	3028.7400000000025	87	848
2013-09-10	22	306.59	4	80
2013-09-11	7	147.01	3	28
2013-09-11	9	2002.1300000000006	73	553
2013-09-11	10	3150.790000000002	85	690
2013-09-11	11	3053.3000000000006	91	694
2013-09-11	12	4426.260000000003	139	1140
2013-09-11	13	5441.390000000005	137	1308
2013-09-11	14	4229.980000000002	110	1109
2013-09-11	15	6595.800000000003	152	1581
2013-09-11	16	4043.6100000000015	101	1016
2013-09-11	17	4980.510000000004	159	1336
2013-09-11	18	5539.670000000004	178	1529
2013-09-11	19	6073.640000000004	185	1665
2013-09-11	20	6627.509999999994	156	1617
2013-09-11	21	3106.8700000000017	89	776
2013-09-11	22	93.03	2	13
2013-09-12	7	167.8	3	30
2013-09-12	8	55.0	1	13
2013-09-12	9	2394.9700000000007	78	592
2013-09-12	10	2170.0900000000006	77	555
2013-09-12	11	5407.150000000006	145	1303
2013-09-12	12	4563.780000000005	134	1110
2013-09-12	13	4089.380000000003	125	1047
2013-09-12	14	6525.160000000001	156	1524
2013-09-12	15	3991.8100000000013	117	991
2013-09-12	16	5537.210000000005	130	1402
2013-09-12	17	5709.330000000004	146	1350
2013-09-12	18	5430.610000000005	162	1357
2013-09-12	19	5415.150000000003	164	1348
2013-09-12	20	4695.110000000002	117	1176
2013-09-12	21	2519.9100000000008	76	642
2013-09-12	22	196.79	6	72
2013-09-13	7	208.60999999999999	4	32
2013-09-13	8	15.93	1	7
2013-09-13	9	3715.840000000002	101	886
2013-09-13	10	3860.4600000000028	97	981
2013-09-13	11	5564.800000000007	137	1371
2013-09-13	12	6788.409999999996	173	1688
2013-09-13	13	4998.920000000003	136	1179
2013-09-13	14	7191.849999999979	151	1729
2013-09-13	15	5129.710000000004	135	1271
2013-09-13	16	5921.370000000005	131	1386
2013-09-13	17	5923.610000000003	140	1437
2013-09-13	18	5999.6500000000015	164	1502
2013-09-13	19	5446.220000000004	151	1450
2013-09-13	20	4034.880000000003	104	984
2013-09-13	21	3595.090000000002	73	887
2013-09-13	22	236.16	3	18
2013-09-14	7	195.21000000000004	3	28
2013-09-14	9	5867.330000000005	128	1432
2013-09-14	10	5173.329999999995	140	1308
2013-09-14	11	9294.189999999924	168	2065
2013-09-14	12	8740.86999999993	163	2040
2013-09-14	13	8292.399999999947	183	2075
2013-09-14	14	6650.709999999995	170	1663
2013-09-14	15	7522.189999999974	183	1895
2013-09-14	16	6951.099999999988	155	1638
2013-09-14	17	8575.92999999994	173	2094
2013-09-14	18	5982.290000000007	150	1548
2013-09-14	19	5581.080000000008	127	1400
2013-09-14	20	3986.7900000000036	81	963
2013-09-14	21	341.80999999999995	10	76
2013-09-15	8	250.25	4	39
2013-09-15	9	3802.7800000000016	91	887
2013-09-15	10	5965.1600000000035	149	1559
2013-09-15	11	9785.759999999911	211	2462
2013-09-15	12	11479.589999999896	218	2700
2013-09-15	13	8854.969999999932	206	2262
2013-09-15	14	8616.019999999933	166	2248
2013-09-15	15	8993.839999999933	190	2288
2013-09-15	16	9578.279999999922	191	2369
2013-09-15	17	7313.629999999977	193	1903
2013-09-15	18	8511.629999999954	194	2234
2013-09-15	19	7479.929999999976	169	1784
2013-09-15	20	4156.040000000003	106	1068
2013-09-15	21	268.90999999999997	9	63
2013-09-15	22	25.0	1	7
2013-09-16	7	158.48000000000002	3	23
2013-09-16	8	5.0	1	3
2013-09-16	9	2583.2400000000002	79	666
2013-09-16	10	4671.070000000003	88	1134
2013-09-16	11	5284.0000000000055	125	1235
2013-09-16	12	6666.729999999999	166	1660
2013-09-16	13	5933.690000000007	160	1510
2013-09-16	14	4980.760000000004	129	1305
2013-09-16	15	5715.570000000006	136	1439
2013-09-16	16	5505.820000000007	162	1450
2013-09-16	17	6093.190000000004	155	1592
2013-09-16	18	5812.840000000005	173	1606
2013-09-16	19	6692.590000000004	186	1749
2013-09-16	20	4147.850000000004	126	1070
2013-09-16	21	2392.050000000001	72	668
2013-09-16	22	172.05	4	44
2013-09-17	6	5.0	1	3
2013-09-17	7	163.21	3	30
2013-09-17	8	3.1099999999999977	6	9
2013-09-17	9	2630.670000000001	83	618
2013-09-17	10	2771.240000000002	94	713
2013-09-17	11	4072.990000000002	119	1102
2013-09-17	12	5935.130000000004	147	1396
2013-09-17	13	5783.1100000000015	141	1433
2013-09-17	14	7363.64999999998	141	1696
2013-09-17	15	4941.06	139	1263
2013-09-17	16	4950.230000000004	125	1237
2013-09-17	17	6287.6500000000015	159	1608
2013-09-17	18	6694.110000000006	173	1829
2013-09-17	19	4917.160000000004	150	1322
2013-09-17	20	4006.2700000000013	109	933
2013-09-17	21	3605.6000000000017	89	887
2013-09-17	22	417.86	10	94
2013-09-18	7	151.70000000000002	3	29
2013-09-18	8	13.780000000000001	1	2
2013-09-18	9	3635.430000000002	100	809
2013-09-18	10	2717.150000000001	76	710
2013-09-18	11	3510.3100000000018	108	990
2013-09-18	12	4115.420000000003	142	1054
2013-09-18	13	5789.930000000003	151	1398
2013-09-18	14	5207.360000000006	136	1371
2013-09-18	15	5823.800000000005	133	1349
2013-09-18	16	5394.170000000005	138	1338
2013-09-18	17	4412.390000000006	128	1131
2013-09-18	18	4842.670000000004	144	1266
2013-09-18	19	5599.220000000003	140	1430
2013-09-18	20	3710.4000000000046	116	930
2013-09-18	21	2821.4900000000016	93	789
2013-09-18	22	156.82	3	51
2013-09-19	8	37.95	2	6
2013-09-19	9	2323.190000000001	68	541
2013-09-19	10	3551.2000000000053	96	946
2013-09-19	11	3300.4000000000024	93	837
2013-09-19	12	5133.820000000004	131	1203
2013-09-19	13	4831.820000000005	125	1166
2013-09-19	14	5224.840000000005	125	1257
2013-09-19	15	4564.9900000000025	119	1169
2013-09-19	16	5063.590000000005	102	1231
2013-09-19	17	4027.250000000002	112	1018
2013-09-19	18	6094.510000000006	159	1496
2013-09-19	19	5841.170000000004	149	1530
2013-09-19	20	3583.4600000000037	95	916
2013-09-19	21	2773.720000000002	79	757
2013-09-19	22	8.770000000000001	3	3
2013-09-20	7	188.89	3	29
2013-09-20	9	2205.25	68	563
2013-09-20	10	3471.4800000000027	97	836
2013-09-20	11	5778.440000000002	125	1392
2013-09-20	12	7226.30999999998	174	1775
2013-09-20	13	6823.709999999997	152	1640
2013-09-20	14	5728.7800000000025	141	1504
2013-09-20	15	7397.989999999983	153	1743
2013-09-20	16	7892.3499999999585	148	1857
2013-09-20	17	5807.450000000008	155	1451
2013-09-20	18	4490.470000000002	132	1138
2013-09-20	19	5918.680000000005	134	1555
2013-09-20	20	3933.420000000002	117	1059
2013-09-20	21	2635.7700000000013	56	694
2013-09-21	7	51.01	1	14
2013-09-21	8	185.29000000000002	3	17
2013-09-21	9	3866.9600000000028	104	1073
2013-09-21	10	5757.2500000000055	125	1547
2013-09-21	11	6699.85	149	1722
2013-09-21	12	8322.529999999946	182	2114
2013-09-21	13	8139.639999999956	172	2121
2013-09-21	14	6530.520000000004	153	1653
2013-09-21	15	6819.990000000018	148	1664
2013-09-21	16	7763.6399999999685	154	1986
2013-09-21	17	6915.700000000001	153	1765
2013-09-21	18	6608.259999999998	178	1677
2013-09-21	19	5568.110000000007	133	1354
2013-09-21	20	4286.600000000002	94	1060
2013-09-21	21	145.41000000000003	6	58
2013-09-22	8	227.84	3	30
2013-09-22	9	3005.3400000000024	84	816
2013-09-22	10	6257.400000000005	148	1698
2013-09-22	11	7665.089999999975	167	2000
2013-09-22	12	8993.979999999938	170	2238
2013-09-22	13	10027.349999999895	194	2520
2013-09-22	14	8192.499999999955	153	2251
2013-09-22	15	7428.179999999977	168	1943
2013-09-22	16	9345.81999999992	196	2419
2013-09-22	17	8431.49999999994	200	2293
2013-09-22	18	8142.5299999999515	167	2061
2013-09-22	19	7126.919999999998	177	1829
2013-09-22	20	4349.110000000004	92	1204
2013-09-22	21	242.20999999999998	7	56
2013-09-23	7	180.96	3	32
2013-09-23	9	2702.960000000002	69	738
2013-09-23	10	4365.890000000001	97	1176
2013-09-23	11	4626.240000000006	118	1098
2013-09-23	12	5690.110000000004	140	1434
2013-09-23	13	5606.550000000003	135	1372
2013-09-23	14	5307.990000000006	134	1386
2013-09-23	15	5566.470000000003	140	1466
2013-09-23	16	7354.659999999964	171	1986
2013-09-23	17	7201.529999999986	187	1983
2013-09-23	18	6197.820000000007	175	1743
2013-09-23	19	5668.450000000004	174	1588
2013-09-23	20	4309.740000000004	124	1111
2013-09-23	21	2838.4100000000026	80	794
2013-09-23	22	229.3	7	65
2013-09-24	6	90.89999999999999	2	22
2013-09-24	7	64.59	1	7
2013-09-24	9	1341.8400000000001	54	332
2013-09-24	10	3282.5800000000027	89	835
2013-09-24	11	3547.8700000000044	107	942
2013-09-24	12	6440.279999999994	154	1674
2013-09-24	13	5716.270000000009	144	1470
2013-09-24	14	5230.770000000003	150	1302
2013-09-24	15	4404.310000000005	124	1147
2013-09-24	16	6619.0100000000075	131	1522
2013-09-24	17	5285.250000000005	136	1408
2013-09-24	18	4945.430000000003	153	1288
2013-09-24	19	4888.630000000005	132	1287
2013-09-24	20	3507.1300000000037	112	989
2013-09-24	21	3956.130000000003	101	992
2013-09-24	22	306.93	6	92
2013-09-25	8	166.82999999999998	4	32
2013-09-25	9	2023.630000000001	76	549
2013-09-25	10	2501.1500000000015	80	638
2013-09-25	11	3715.5	109	898
2013-09-25	12	4801.660000000005	139	1221
2013-09-25	13	5472.880000000003	150	1372
2013-09-25	14	5645.580000000006	145	1434
2013-09-25	15	4576.630000000005	125	1136
2013-09-25	16	5189.460000000006	153	1226
2013-09-25	17	4342.6200000000035	138	1163
2013-09-25	18	5472.510000000007	178	1436
2013-09-25	19	4510.6500000000015	128	1241
2013-09-25	20	3794.5400000000027	100	994
2013-09-25	21	3213.8200000000015	96	829
2013-09-25	22	153.49999999999997	4	39
2013-09-26	6	165.31	3	29
2013-09-26	8	1190.45	4	7
2013-09-26	9	2431.540000000002	78	582
2013-09-26	10	3401.4000000000033	96	876
2013-09-26	11	4924.410000000005	141	1198
2013-09-26	12	5421.110000000008	142	1291
2013-09-26	13	4204.400000000005	128	1059
2013-09-26	14	4191.340000000005	143	1070
2013-09-26	15	3711.260000000002	125	1033
2013-09-26	16	4063.8900000000026	101	989
2013-09-26	17	4735.490000000004	126	1309
2013-09-26	18	4355.980000000003	136	1123
2013-09-26	19	5433.400000000005	151	1415
2013-09-26	20	3660.6200000000003	98	913
2013-09-26	21	2568.290000000001	65	735
2013-09-26	22	194.62	5	50
2013-09-27	7	172.77	3	26
2013-09-27	8	6.869999999999999	2	3
2013-09-27	9	3457.890000000004	99	787
2013-09-27	10	4352.700000000005	108	999
2013-09-27	11	4031.690000000003	120	921
2013-09-27	12	5778.6300000000065	125	1421
2013-09-27	13	6229.950000000007	128	1382
2013-09-27	14	5160.570000000005	123	1251
2013-09-27	15	5173.550000000006	134	1359
2013-09-27	16	6872.68999999999	140	1668
2013-09-27	17	5384.290000000005	154	1505
2013-09-27	18	5186.300000000007	131	1378
2013-09-27	19	4766.770000000004	136	1271
2013-09-27	20	3494.6300000000033	99	903
2013-09-27	21	2920.710000000001	68	754
2013-09-27	22	132.01	6	42
2013-09-28	7	254.60000000000002	3	32
2013-09-28	8	11.4	2	1
2013-09-28	9	4280.680000000001	100	1141
2013-09-28	10	7873.839999999967	133	1856
2013-09-28	11	7579.629999999977	129	1801
2013-09-28	12	9110.079999999925	176	2192
2013-09-28	13	7116.179999999988	155	1845
2013-09-28	14	9157.419999999931	171	2204
2013-09-28	15	8778.130000000525	173	2262
2013-09-28	16	8962.03999999994	180	2147
2013-09-28	17	7217.309999999994	169	1927
2013-09-28	18	5694.350000000009	147	1468
